X,Y,objectid,globalid,_date,Year,event_name,classification_status,rating_status,event_type,initial_data_sources,location_description,province,surveys_completed,damage,investigation_initiated_by_ntp,ground_survey_completed_indepen,event_description,web_map_link,CreationDate,Creator,EditDate,Editor,event_subtype,damage_summary,track_length,max_path_width,max_wind_speed,time,parent_storm_type,EFDOD,injuries,concurrent,uniqueID,mean_motion_from,day,month,timeUTC,timezone,fatalities_text,damage_cost_text,EventSummaryMapProvided,Province
-78.5382999999999,46.4264000000001,1556,{7D84C362-71BF-49D8-8B58-22AE4F2DD2CB},2022/07/20 17:00:00+00,2022,Lac Stone Island (Témiscamingue),final_classification_completed,final_rating_completed,Tornado (Land),storm_track_of_interest_eg_base,Start of damage track,Quebec,satellite,ef1,yes,,"Satellite imagery review of a storm track of interest revealed a tornado damage path in forested areas of the Témiscamingue regional county municipality (northeast of Mattawa, ON). Damage assessed as EF1 tornado, with an estimated max. wind speed of 145 km/h, track length of 7.77 km and max. path width of 320 m. Tornado motion was from the WSW (approx. 240 degrees). Start time is radar estimated.",,2022/11/28 21:01:42+00,lellio44,2022/11/28 21:17:06+00,lellio44,,,7.77,320.0,145.0,2005,,C-T/DOD-5 (LB),0,,,240.0,20,Jul,5,EDT,0,unknown,,Québec
-77.0592,47.3786000000001,1631,{DCF456E9-359C-4C0B-841F-CABAA70ACC4D},2022/07/20 17:00:00+00,2022,Lac Sutherland (Vallée-de-l'Or),final_classification_completed,preliminary_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Quebec,satellite,ef0,yes,,"Satellite imagery review of a storm track of interest revealed a small area of downburst damage south of Dorval-Lodge. Preliminary EF-Scale rating is EF0 microburst, with further investigation pending to finalize the estimated max. wind speed.",,2023/01/18 16:40:31+00,lellio44,2023/01/18 16:40:31+00,lellio44,microburst,,,,,2206,,,0,,,,20,Jul,206,EDT,0,unknown,,Québec
-97.4324999999999,55.405,1653,{3C560D05-6DB7-4287-8068-7E43859EFB30},2022/07/20 17:00:00+00,2022,Briscoe Lake,final_classification_completed,preliminary_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Manitoba,satellite,ef1,yes,,"Satellite imagery review revealed downburst damage near Briscoe Lake, southeast of Thompson. Preliminary EF-Scale rating is EF1 downburst, with further investigation pending to finalize the estimated max. wind speed.",,2023/01/24 02:44:11+00,lellio44,2023/01/24 02:44:11+00,lellio44,,,,,,1100,,,0,,,,20,Jul,1600,CDT,0,unknown,,Manitoba
-71.4528,47.0258000000001,1548,{3F12074B-D28B-4B45-8B38-24EDAF4D15CD},2022/07/21 15:59:59+00,2022,Lac des Ventres Rouges (Tewkesbury),final_classification_completed,final_rating_completed,Tornado (Land),facebook_eg_instant_weather,Start of damage track,Quebec,satellite,ef1,yes,,"Tree damage was reported at Lac des Ventres Rouges south of Tewkesbury following a storm passing through the area. No injuries were reported. Satellite imagery review revealed a tornado damage path and damage was assessed as EF1 tornado, with an estimated max. wind speed of 145 km/h, track length of 5.61 km and max. path width of 230 m. Tornado motion was from the SW (approx. 235 degrees). Start time is radar estimated.",,2022/11/01 17:14:59+00,lellio44,2022/11/01 17:14:59+00,lellio44,,Trees snapped/uprooted,5.61,230.0,145.0,1455,Supercell,C-T/DOD-5 (LB),0,,,235.0,21,Jul,1855,EDT,0,unknown,,Québec
-71.5493999999999,47.8342000000001,1546,{EB785455-310F-443C-8E5D-8F88F2DA19BB},2022/07/21 15:59:59+00,2022,Lac Maher (La Côte-de-Beaupré),final_classification_completed,final_rating_completed,Tornado (Land),storm_track_of_interest_eg_base,Start of damage track,Quebec,satellite,ef1,yes,,"Satellite imagery review of a storm track of interest revealed a tornado damage path through forested areas near Lac Maher in the regional county municipality of La Côte-de-Beaupré. Damage assessed as EF1 tornado, with an estimated max. wind speed of 145 km/h, track length of 6.11 km and max. path width of 210 m. Tornado motion was from the SW (approx. 225 degrees). Start time is radar estimated.",,2022/11/01 17:11:32+00,lellio44,2022/11/01 17:11:32+00,lellio44,,,6.11,210.0,145.0,1415,Supercell,C-T/DOD-5 (LB),0,,,225.0,21,Jul,1815,EDT,0,unknown,,Québec
-71.9578,48.3275,1545,{8E64C051-C45D-407B-83CD-8533ED2A11F5},2022/07/21 15:59:59+00,2022,Saint-André-du-Lac-Saint-Jean,final_classification_completed,final_rating_completed,Tornado (Land),storm_track_of_interest_eg_base,Start of damage track,Quebec,satellite,ef1,yes,,"Tree damage was reported northeast of Saint-André-du-Lac-Saint-Jean following a storm passing through the area. No injuries were reported. Satellite imagery review revealed a tornado damage path and damage was assessed as EF1 tornado, with an estimated max. wind speed of 145 km/h, track length of 6.20 km and max. path width of 420 m. Tornado motion was from the SW (approx. 225 degrees). Start time is radar estimated.",,2022/11/01 17:09:38+00,lellio44,2022/11/01 17:09:38+00,lellio44,,Trees snapped/uprooted,6.2,420.0,145.0,1300,Supercell,C-T/DOD-5 (LB),0,,,225.0,21,Jul,1700,EDT,0,unknown,,Québec
-68.3353,47.8586000000001,1549,{EA26E1AA-9C16-45CE-82E6-FEE9DC1A0885},2022/07/21 15:59:59+00,2022,Wild Goose Lake,final_classification_completed,final_rating_completed,Tornado (Land),storm_track_of_interest_eg_base,Start of damage track,New Brunswick,satellite,ef2,yes,,"Satellite imagery review of a storm track of interest revealed a tornado damage path through forested areas near Wild Goose Lake, north of Summit Depot. Damage assessed as EF2 tornado, with an estimated max. wind speed of 190 km/h, track length of 3.03 km and max. path width of 290 m. Tornado motion was from the SW (approx. 215 degrees). Start time is radar estimated.",,2022/11/01 17:16:12+00,lellio44,2022/11/01 17:16:12+00,lellio44,,,3.03,290.0,190.0,1845,QLCS,C-T/DOD-6 (LB),0,,,215.0,21,Jul,2145,ADT,0,unknown,,Québec
-71.71,46.9136,1547,{03A219DF-9146-4985-8C2E-B03DD252419E},2022/07/21 15:59:59+00,2022,Lac-Saint-Joseph,final_classification_completed,final_rating_completed,Tornado (Land),storm_track_of_interest_eg_base,Start of damage track,Quebec,satellite,ef2,yes,,"Satellite imagery review of a storm track of interest revealed a tornado damage path in the Lac-Saint-Joseph area. Damage assessed as EF2 tornado, with an estimated max. wind speed of 190 km/h, track length of 12.9 km and max. path width of 350 m. Tornado motion was from the WSW (approx. 240 degrees). Start time is radar estimated.",,2022/11/01 17:13:23+00,lellio44,2023/04/02 20:33:22+00,lellio44,,,12.9,350.0,190.0,1425,Supercell,C-T/DOD-6 (LB),0,,,240.0,21,Jul,1825,EDT,0,unknown,,Québec
-68.4363999999999,48.4206,1632,{DCDEE7D1-E1A6-4B9A-824C-611E0DE85ABC},2022/07/21 17:00:00+00,2022,Lac à l'Anguille (Rimouski-Neigette),final_classification_completed,final_rating_completed,Downburst,facebook_eg_instant_weather,Damage area,Quebec,satellite,ef0,yes,,"Weak tree damage and silo damage was reported near Lac à l'Anguille (southeast of Rimouski) after a storm passed through the area. No injuiries were reported. Satellite imagery review revealed some isolated areas of faintly visible damage. Damage assessed as EF0 microburst, with an estimated max. wind speed of 115 km/h. ",,2023/01/18 17:35:12+00,lellio44,2023/01/18 17:35:12+00,lellio44,microburst,"Trees snapped/uprooted, silo caps removed from two adjacent silos (no comparable surrounding damage in immediate vicinity)",,,115.0,1530,,C-T/DOD-3 (EXP),0,,,,21,Jul,1930,EDT,0,unknown,no,Québec
-68.2744,47.9103000000001,1657,{2EFD75AF-2396-4005-89B6-9AE9990DF386},2022/07/21 17:00:00+00,2022,Miller Lake,final_classification_completed,preliminary_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,New Brunswick,satellite,ef0,yes,,"Satellite imagery review of a storm track of interest revealed downburst damage near Miller Lake in the Saint-Quentin Parish of New Brunswick that extended northeastward into the Rimouski-Neigette region of Quebec. Preliminary EF-Scale rating is EF0 downburst, with further investigation pending to finalize the estimated max. wind speed.",,2023/01/24 13:25:23+00,lellio44,2023/01/24 13:25:23+00,lellio44,,,,,,1848,,,0,,,,21,Jul,2148,ADT,0,unknown,,New Brunswick / Nouveau-Brunswick
-67.9743999999999,48.3519000000001,1658,{7B506CB7-8B23-494B-83FD-650745BCC77A},2022/07/21 17:00:00+00,2022,Saint-Charles-Garnier,final_classification_completed,preliminary_rating_completed,Wind Damage (Unclassified),storm_track_of_interest_eg_base,Damage area,Quebec,satellite,ef0,yes,,"Satellite imagery review of a storm track of interest revealed visible tree damage in the Saint-Charles-Garnier area. Evidence available is insufficient to confirm event type, and preliminary assessment is EF0 Unclassified Wind Damage with further investigation pending to finalize the estimated max. wind speed.",,2023/01/24 13:37:55+00,lellio44,2023/01/24 13:37:55+00,lellio44,,,,,,1816,QLCS,,0,,,,21,Jul,2216,EDT,0,unknown,no,Québec
-67.8684,48.5530000000001,1655,{A90E8A2A-4F28-4554-8EE0-EF7112516C07},2022/07/21 17:00:00+00,2022,Saint-Moïse,final_classification_completed,preliminary_rating_completed,Wind Damage (Unclassified),storm_track_of_interest_eg_base,Damage area,Quebec,satellite,ef1,yes,,"Satellite imagery review of a storm track of interest revealed visible tree damage in the Saint-Moïse area. Evidence available is insufficient to confirm event type, and preliminary assessment is EF1 Unclassified Wind Damage with an estimated max. wind speed of 145 km/h.",,2023/01/24 03:00:14+00,lellio44,2023/01/24 19:44:52+00,lellio44,,,,,145.0,1836,QLCS,C-T/DOD-5 (LB),0,,,,21,Jul,2236,EDT,0,unknown,,Québec
-68.3908,47.7956,1654,{FAE174BB-41B7-4219-8904-BAA4E237FE95},2022/07/21 17:00:00+00,2022,Lac Ango (Degelis),final_classification_completed,preliminary_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Quebec,satellite,ef0,yes,,"Satellite imagery review of a storm track of interest revealed downburst damage starting near Lac Ango at the Quebec/New Brunswick border (with some damage visible in New Brunswick as well). Preliminary EF-Scale rating is EF0, with further investigation pending to finalize the estimated max. wind speed.",,2023/01/24 02:52:30+00,lellio44,2023/01/24 18:40:51+00,lellio44,,,,,,1740,,,0,,,,21,Jul,2140,EDT,0,unknown,,Québec
-68.3156,48.3375,1633,{95D9E8AA-B57A-455F-872F-C44FB3B34203},2022/07/21 17:00:00+00,2022,Saint-Marcellin,final_classification_completed,preliminary_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Quebec,satellite,ef0,yes,,"Satellite imagery review of a storm track of interest revealed downburst damage in the Saint-Marcellin area. Preliminary EF-Scale rating is EF0, with further investigation pending to finalize the estimated max. wind speed.",,2023/01/18 17:44:37+00,lellio44,2023/01/18 17:44:37+00,lellio44,,,,,,1555,,,0,,,,21,Jul,1955,EDT,0,unknown,no,Québec
-68.1842,48.3268,1644,{11420690-F65E-4F5B-8721-91E08BB190D5},2022/07/21 17:00:00+00,2022,Les-Hauteurs-de-Rimouski,final_classification_completed,final_rating_completed,Downburst,facebook_eg_instant_weather,Damage area,Quebec,satellite,ef0,yes,,"Damage to a barn and trees was reported southwest of Les-Hauteurs-de-Rimouski following a storm passing through the area. No injuries were reported. Satellite imagery review revealed visible weak downburst damage in the area. Damage assessed as EF0 microburst, with an estimated max. wind speed of 130 km/h.",,2023/01/22 20:22:24+00,lellio44,2023/01/22 20:22:24+00,lellio44,microburst,"Barn walls collapsed, trees snapped/uprooted",,,130.0,1815,,SBO/DOD-6 (LB),0,,,,21,Jul,2215,EDT,0,unknown,no,Québec
-71.9039,45.8003,1629,{25A3BAA5-5127-408B-8E6D-DCD55E07C222},2022/07/21 17:00:00+00,2022,Lac Trois-Lacs (Val-des-Sources),final_classification_completed,final_rating_completed,Downburst,facebook_eg_instant_weather,Damage area,Quebec,satellite,ef0,yes,,"Weak tree damage was reported in Lac Trois-Lacs after a storm passed through the area. No injuries were reported. Satellite imagery review revealed isolated areas of weak damage. Damage assessed as EF0 microburst, with an estimated max. wind speed of 95 km/h.",,2023/01/16 02:13:10+00,lellio44,2023/01/16 02:13:10+00,lellio44,microburst,"Trees snapped/uprooted, large branches broken",,,95.0,1550,,C-T/DOD-3 (LB+),0,,,,21,Jul,1950,EDT,0,unknown,no,Québec
-69.7471,47.0899000000001,1630,{A211133B-EA99-463E-8516-601B0D637945},2022/07/21 17:00:00+00,2022,Saint-Omer,final_classification_completed,preliminary_rating_completed,Downburst,facebook_eg_instant_weather,Damage area,Quebec,satellite,ef0,yes,,"Tree damage was reported in the Saint-Omer area after a storm passed through. No injuries were reported. Satellite imagery review revealed weak downburst damage in the area. Preliminary EF-Scale rating is EF0, with further investigation pending to finalize the estimated max. wind speed.",,2023/01/16 02:22:11+00,lellio44,2023/01/16 02:22:11+00,lellio44,,,,,,1350,,,0,,,,21,Jul,1750,EDT,0,unknown,,Québec
-74.4113,45.9948000000001,1390,{DF8938BC-9647-48F4-8031-50D36E3021B0},2022/07/23 15:59:59+00,2022,Saint-Adolphe-d’Howard (Lac Bruyère),final_classification_completed,final_rating_completed,Tornado (Land),"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Start of damage track,Quebec,"satellite,ground,drone",ef1,,,"Witness captured video showing supercell tornado at Lac Bruyère, occurring at the same time as a nearly stationary tornado near the west shore of Lac Saint-Joseph. No injuries were reported. Satellite imagery revealed a path of tree damage. Damage assessed as EF1 with max. wind speed of 145 km/h, track length of 3.70 km, max. width of 310 m. Tornado motion was from the WNW (approx. 295 degrees). Time is radar estimated and coordinated with video. Radar showed a tornado debris signature. A third tornado developed between Lac Bruyère and Lac Saint-Joseph and caused up to EF2 damage as it tracked north of Lac Saint-Joseph.",,2022/07/24 22:45:11+00,lellio44,2023/01/31 02:44:42+00,lellio44,,,3.7,310.0,145.0,1755,Supercell,C-T/DOD-5 (LB),0,,,295.0,23,Jul,2155,EDT,0,unknown,,Québec
-69.5395,48.2662,1527,{7DC07EC6-DAA6-42B9-8675-0C0288017269},2022/07/23 15:59:59+00,2022,Grandes-Bergeronnes,final_classification_completed,final_rating_completed,Wind Damage (Unclassified),"facebook_eg_instant_weather,media_article_eg_stratford_beac",Damage area,Quebec,satellite,ef0,,,"Structural damage to a mobile home and an outbuliding was reported at a property near Grandes-Bergeronnes after a storm passed through. No injuries were reported. Satellite imagery review revealed no additional damage. Evidence available is insufficient to confirm event type, and event is assessed as EF0 Unclassified Wind Damage, with an estimated max. wind speed of 120 km/h. Event time is radar estimated.",,2022/10/06 02:25:38+00,lellio44,2022/10/06 02:25:38+00,lellio44,,Roof covering loss on mobile home; collapse of a farm outbuilding (though integrity unknown and notable lack of damage in immediate vicinity),,,120.0,1800,QLCS,MHSW/DOD-2 (EXP),0,,,,23,Jul,2200,EDT,0,unknown,,Québec
-74.3463,45.9726000000001,1393,{6B19BC60-FFED-4076-855F-8AA325E8C23E},2022/07/23 15:59:59+00,2022,Saint-Adolphe-d’Howard (Mont Howard),final_classification_completed,final_rating_completed,Tornado (Land),"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Start of damage track,Quebec,satellite,ef0,,,"Witness captured video showing a nearly stationary tornado (likely landspout) near the west shore of Lac Saint-Joseph, occurring at the same time as a supercell tornado at Lac Bruyère. No injuries were reported. Satellite imagery revealed a short path of tree damage. Damage assessed as EF0 with max. wind speed of 130 km/h, track length of 360 m, max. width 70 m. Tornado motion was from the W (approx. 270 degrees). Time is radar estimated and coordinated with video. A third tornado developed between Lac Bruyere and Lac Saint-Joseph and caused up to EF2 damage as it tracked north of Lac Saint-Joseph. ",,2022/07/28 22:26:39+00,lellio44,2022/09/12 20:18:53+00,lellio44,,,0.36,70.0,130.0,1755,Landspout,C-T/DOD-4,0,,,270.0,23,Jul,2155,EDT,0,unknown,,Québec
-74.7535999999999,46.3503000000001,1534,{DBF0EB7F-181B-47F6-86F0-3FAAE2BBA3D8},2022/07/23 15:59:59+00,2022,Lac à Bélanger (La Macaza),final_classification_completed,preliminary_rating_completed,Downburst,facebook_eg_instant_weather,Damage,Quebec,satellite,ef0,yes,,"Tree damage was reported in La Macaza following a storm passing. Satellite imagery review revealed downburst damage starting near Lac à Bélanger and ending near Baie Claire. Preliminary EF-Scale rating is EF0 microburst, with further investigation pending to finalize the estimated max. wind speed.",,2022/10/20 14:49:20+00,lellio44,2022/10/20 14:49:20+00,lellio44,microburst,Trees snapped/uprooted,,,,1645,,,0,,,,23,Jul,2045,EDT,0,unknown,,Québec
-74.3584,45.9776000000001,1394,{F5333910-6690-40F1-80A3-E04650AEDB0D},2022/07/23 15:59:59+00,2022,Saint-Adolphe-d’Howard,final_classification_completed,final_rating_completed,Tornado (Land),"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Start of damage track,Quebec,"satellite,ground,drone",ef2,,,"Witnesses captured video and photos of a supercell tornado that developed west of Lac Saint-Joseph and tracked roughly NE. No injuries were reported. Structural and extensive tree damage were reported along much of the tornado path and satellite / drone imagery revealed the start and end points. Environment Canada conducted a primary ground survey and NTP followed up with a thorough ground/drone survey on July 25, 2022. Damage assessed as EF2 with max. wind speed of 195 km/h (roof off house), track length of 10.4 km, max. width 770 m. The tornado track was curved – the part of track with the worst damage was from the WSW (approx. 255 degrees). Time is radar estimated and coordinated with video. Radar showed a tornado debris signature.",https://ntpopendata-westernu.opendata.arcgis.com/apps/st-adolphe-dhoward-qc-july-23-2022-event-summary-map/explore,2022/07/28 22:28:40+00,lellio44,2023/01/31 02:41:38+00,lellio44,,,10.4,770.0,195.0,1805,Supercell,FR12/DOD-6,0,,,255.0,23,Jul,2205,EDT,0,unknown,Yes,Québec
-76.7696999999999,44.6333000000001,1552,{13469CB8-0B35-432B-89A9-45C34424B36D},2022/07/24 15:59:59+00,2022,Parham,final_classification_completed,final_rating_completed,Tornado (Land),storm_track_of_interest_eg_base,Start of damage track,Ontario,satellite,ef1,yes,,"Satellite imagery review of a storm track of interest revealed a weak tornado damage path through forested areas southwest of Parham. Damage assessed as EF1 tornado, with an estimated max. wind speed of 145 km/h, track length of 1.41 km and max. path width of 210 m. Tornado motion was from the W (approx. 280 degrees). Start time is radar estimated. The same parent storm earlier produced the EF2 Rockdale-Actinolite tornado.",,2022/11/01 17:29:14+00,lellio44,2023/01/26 02:21:04+00,lellio44,,,1.41,210.0,145.0,2121,Supercell,C-T/DOD-5 (LB),0,,,280.0,24,Jul,121,EDT,0,unknown,,Ontario
-111.4,58.5000000000001,1541,{1EBD9DC9-CEEA-429D-8959-72926336E269},2022/07/24 15:59:59+00,2022,Fort Chipewyan,final_classification_completed,final_rating_completed,Visual Vortex (Unclassified),facebook_eg_instant_weather,Estimated event location,Alberta,satellite,negligible_none,yes,,"Witness captured video of a vortex attached to cloud base near Fort Chipewyan. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex. Start time is estimated.",,2022/10/25 14:29:48+00,lellio44,2022/10/25 14:29:48+00,lellio44,,,,,,1315,,,0,,,,24,Jul,1915,MDT,0,unknown,,Alberta
-67.3416999999999,47.4686,1526,{DB528BB4-3F52-47D5-813C-790A508F401D},2022/07/24 15:59:59+00,2022,Saint-Quentin,final_classification_completed,preliminary_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,New Brunswick,satellite,ef0,yes,,"Satellite imagery review of a storm track of interest revealed microburst damage southeast of Saint-Quentin. Preliminary EF-Scale rating is EF0, with further investigation pending to finalize the estimated max. wind speed.",,2022/10/06 01:03:11+00,lellio44,2022/10/06 01:03:11+00,lellio44,microburst,,,,,1620,,,0,,,,24,Jul,1920,ADT,0,unknown,,New Brunswick / Nouveau-Brunswick
-76.1283999999999,44.6133,1536,{65610C16-4C66-4A5B-82E8-6977E14B3B96},2022/07/24 15:59:59+00,2022,Delta,final_classification_completed,final_rating_completed,Downburst,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Damage area,Ontario,satellite,ef0,yes,,"Tree damage was reported in Delta after a storm passed through. No injuries were reported. Satellite imagery review weak isolated damage in the area. Damage assessed as EF0 microburst, with an estimated max. wind speed of 115 km/h.",,2022/10/20 15:22:13+00,lellio44,2022/10/20 15:22:13+00,lellio44,microburst,Trees snapped/uprooted,,,115.0,2205,,C-T/DOD-3 (EXP),0,,,,24,Jul,205,EDT,0,unknown,,Ontario
-76.6308999999999,44.592,1535,{8D6E39E3-637C-475D-81EF-195FF42C09AD},2022/07/24 15:59:59+00,2022,White Lake (South Frontenac),final_classification_completed,final_rating_completed,Downburst,"ntp_email_eg_ntpuwoca,facebook_eg_instant_weather",Damage area,Ontario,satellite,ef0,yes,,"Damage to trees and several docks and boats was reported at White Lake, southeast of Parham. No injuries were reported. Satellite imagery review weak isolated damage in the area. Damage assessed as EF0 microburst, with an estimated max. wind speed of 115 km/h.",,2022/10/20 15:08:04+00,lellio44,2022/10/20 15:08:04+00,lellio44,microburst,Trees snapped/uprooted; docks damaged; pontoon boat flipped,,,115.0,2130,,C-T/DOD-3 (EXP),0,,,,24,Jul,130,EDT,0,unknown,,Ontario
-77.828,44.503,1391,{337DB4B9-4F5D-48A3-8B77-6A2E6627F084},2022/07/24 15:59:59+00,2022,Rockdale-Actinolite,final_classification_completed,final_rating_completed,Tornado (Land),"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Start of damage track,Ontario,"ground,drone",ef2,,yes,"Witnesses captured video and photos of a multi-vortex supercell tornado that developed at Rockdale and tracked ENE. Extensive tree damage and widespread structural damage were reported along much of the damage path. At least 6 injuries were reported from multiple locations, including a pickup truck lofted and thrown approx. 25 m, an occupied trailer flipped and a vehicle damaged by debris. ECCC conducted an initial damage survey, while NTP conducted a thorough ground/drone survey starting in the evening on July 25, 2022. Tornado damage was assessed at EF2 with max. wind speed of 190 km/h, track length of 55.8 km, max. width of 1420 m. Satellite and drone imagery as well as aircraft survey photos from a project partner were used for the start and end points. Tornado motion was from the WSW (approx. 250 degrees). Start time is radar estimated. Radar showed a tornado debris signature from 8:11 PM to 8:59 PM. Additional damage will be investigated further.",https://ntpopendata-westernu.opendata.arcgis.com/apps/rockdale-actinolite-july-24-2022-preliminary-event-summary-map/explore,2022/07/25 16:35:30+00,lellio44,2023/01/25 18:37:52+00,lellio44,,,55.8,1420.0,190.0,2000,Supercell,C-T/DOD-6 (LB),unknown,,,250.0,24,Jul,0,EDT,0,unknown,Yes,Ontario
-68.9183,47.6197000000001,1571,{E679FEF5-73AA-46B0-863C-5827CA0AF87F},2022/07/24 17:00:00+00,2022,Cabano (Témiscouata-sur-le-Lac),final_classification_completed,preliminary_rating_completed,Downburst,twitter_eg_ntp_hashtag,Damage area,Quebec,satellite,ef0,yes,,"Weak tree damage was reported south of Cabano (Témiscouata-sur-le-Lac) after a storm passed through the area. Satellite imagery review revealed visible downburst damage. Damage preliminarily assessed as EF0 microburst, with further investigation pending to finalize the estimated max. wind speed.",,2022/12/01 15:58:16+00,lellio44,2022/12/01 15:58:16+00,lellio44,microburst,,,,,1825,,,0,,,,24,Jul,2225,EDT,0,unknown,,Québec
-73.8181,47.6231000000001,1572,{D8B34FE2-4CAA-4FFA-8637-CF648C52B026},2022/07/24 17:00:00+00,2022,Lac Fish (Haut-Saint-Maurice),final_classification_completed,preliminary_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Quebec,satellite,ef0,yes,,"Satellite imagery review of a storm track of interest revealed visible downburst damage near Lac Fish (Haut-Saint-Maurice), south of Wemotaci. Damage preliminarily assessed as EF0 microburst, with further investigation pending to finalize the estimated max. wind speed.",,2022/12/01 16:01:41+00,lellio44,2022/12/01 16:01:41+00,lellio44,microburst,,,,,1330,,,0,,,,24,Jul,1730,EDT,0,unknown,,Québec
-109.34,59.47,1397,{A07EDA53-47E9-4038-853B-ED056E93CE98},2022/07/25 15:59:59+00,2022,Lake Athabasca,final_classification_completed,final_rating_completed,Tornado (Water),facebook_eg_instant_weather,Estimated tornado location,Saskatchewan,satellite,default_ef0,,,Witness captured video of a tornado over Lake Athabasca. No damage was reported and satellite imagery review revealed no damage along the shoreline.,,2022/07/28 22:49:03+00,lellio44,2022/08/26 15:57:51+00,lellio44,,,,,,1730,,,0,,,,25,Jul,2330,CST,0,unknown,,Saskatchewan
-63.8747,45.5064,1407,{D4E008CF-424A-4BFD-8112-F54FC4481B6E},2022/07/25 15:59:59+00,2022,Round Lake (Bass River),final_classification_completed,preliminary_rating_completed,Downburst,ntp_web_form_eg_uwocantp,Damage area,Nova Scotia,satellite,ef0,yes,,"Tree damage was reported northwest of Bass River following a storm passing through the area. Satellite imagery review revealed microburst damage near Round Lake. Preliminary EF-Scale rating is EF0, with further investigation pending to finalize the estimated max. wind speed.",,2022/08/06 01:41:58+00,lellio44,2022/10/06 01:07:58+00,lellio44,microburst,Trees snapped/uprooted,,,,1940,,,0,,,,25,Jul,2240,ADT,0,unknown,,Nova Scotia
-98.26,50.71,1467,{25122D36-FE16-4CCD-803C-C8766FE13AE3},2022/07/26 15:59:59+00,2022,Lundar Beach,final_classification_completed,final_rating_completed,Visual Vortex (Unclassified),facebook_eg_instant_weather,Estimated event location,Manitoba,satellite,negligible_none,,,"Witness captured video of a vortex attached to cloud base over Lundar Beach. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,2022/09/04 12:54:08+00,lellio44,2022/09/04 12:54:08+00,lellio44,,,,,,1531,,,0,,,,26,Jul,2031,CDT,0,unknown,,Manitoba
-105.27,50.1600000000001,1466,{77E16761-9C33-4273-8F48-F209AA9575B3},2022/07/26 15:59:59+00,2022,Briercrest,final_classification_completed,final_rating_completed,Visual Vortex (Unclassified),twitter_eg_ntp_hashtag,Estimated event location,Saskatchewan,satellite,negligible_none,,,"Witness captured a photo of a vortex attached to cloud base in Briercrest. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.

",,2022/09/04 12:51:30+00,lellio44,2022/09/04 12:51:30+00,lellio44,,,,,,1442,,,0,,,,26,Jul,2042,CST,0,unknown,,Saskatchewan
-74.376,45.5996000000001,1399,{55956D80-08FA-4782-87CB-CC3553D82639},2022/07/28 15:59:59+00,2022,Saint-André-d'Argenteuil,final_classification_completed,final_rating_completed,Downburst,"ntp_email_eg_ntpuwoca,facebook_eg_instant_weather",Damage area,Quebec,satellite,ef0,yes,,"Weak tree damage was reported in Saint-André-d'Argenteuil after a storm passed through the area. No injuries were reported. Satellite imagery review revealed some weak isolated damage in the area. Damage assessed as EF0 downburst, with an estimated max. wind speed of 115 km/h.",,2022/08/02 02:45:06+00,lellio44,2023/01/25 19:22:08+00,lellio44,,Trees snapped/uprooted; wood post snapped,,,115.0,1430,Supercell,C-T/DOD-3 (EXP),0,,,,28,Jul,1830,EDT,0,unknown,,Québec
-78.8481,45.792,1574,{879DB211-D595-4B22-8BAA-2E8DEE5E1B44},2022/07/28 17:00:00+00,2022,Wapiti Lake,final_classification_completed,final_rating_completed,Tornado (Land),systematic_satellite_review,Start of damage track,Ontario,satellite,ef1,yes,,"Satellite imagery review of a storm track of interest revealed a tornado damage path through forested areas south of Kiosk in Algonquin Provincial Park. Damage assessed as EF1 tornado, with an estimated max. wind speed of 145 km/h, track length of 11.7 km and max. path width of 430 m. Tornado motion was from the WSW (approx. 255 degrees). Start time is radar estimated.",,2022/12/01 21:39:07+00,lellio44,2023/02/10 19:24:06+00,lellio44,,,11.7,430.0,145.0,1345,,C-T/DOD-5 (LB),0,,,255.0,28,Jul,1745,EDT,0,unknown,,Ontario
