VidID,User,Date,Comment
WPvGqX-TXP0,Milton Huynh,5 years ago,"Even though I didn t get it, I really liked this guy s teaching method, its really interactive and you really feel like he loves this stuff "
WPvGqX-TXP0,Lilly B,4 years ago,This was sooo good! A quick but extremely thorough review. Great resource for studying for finals. XD thank you! 
WPvGqX-TXP0,MindMeme,8 years ago,I really like how all the basics were quickly ran through with great edits. This is like the first 3 or 4 chapters of lots of books in 30 minutes! I hope you do more advanced videos as I want to learn what one does with all this information after one learns it.    
WPvGqX-TXP0,naveen karthick,5 years ago,Thank you so much i have always been looking for a video that brushes up just the syntax and how object-oriented programming is in java This helped me a lot :) 
WPvGqX-TXP0,Abhigyan Das,4 years ago,"Sir, you re a ""genius"", and that s my feedback (in one word) for all your educational videos you share in one video. ;) "
WPvGqX-TXP0,Kenneth Pace,5 years ago,"Nice to see a ""core java"" compilation. A GOAL! Learn this and I ll have the full tools to start learning specialization libraries. "
WPvGqX-TXP0,Vincent Perrier,4 years ago,"Hey great video ! Awesome job on teaching the syntax quickly and to the point ! Quick question, at 11:40 you show how to make getters and setters for public access variables in eclipse.  If you are not using any verification on those, why not just declare the variable public and leave it there ? I m asking this because if the variable is public, the client can just bypass the getter and setter and modify it directly: and then it just seem like writing useless code. Is this actually a thing you need to do for public access variables in java? I m coming from a C/C++ background, maybe java is just that different ! :)   "
WPvGqX-TXP0,Sumita Parte,4 years ago (edited),Great video for revision! Would appreciate if you post more java topics like this 
WPvGqX-TXP0,ViaVanille,6 years ago (edited),"Thank you so much for this video. I am used to C++, but I switched schools where their classes are in Java and I now have to learn Java syntax, which in my opinion you did great on explaining! Thanks again!  "
WPvGqX-TXP0,Joshua Miller,4 years ago,Watched it through as a complete beginner. Didn’t understand much of anything but it’s so fascinating to hear him talk about. It’s so natural for him. 
WPvGqX-TXP0,General Baho,4 years ago,"I took my beginner classes about 2 years ago, was somewhat experience in java before i stopped progrramiing for 2 years, today i came back and this video was a really good review for me "
WPvGqX-TXP0,Nando Doornbos,5 years ago,"I m verrrry new to programming, I study software engineering and only programmed in php before starting java classes and I learned more in this single video than in about 10 classes, so thank you! It s honestly going a lot easier now. "
WPvGqX-TXP0,LK,2 years ago,"This was fantastic,  as much info as at least 8 weeks of a programming course through my college. Question, can you make a newer vid on downloading Eclipse and such? The new website is updated and looks/operates completely different than your current video. Thank you! "
WPvGqX-TXP0,MAPLE LEAF,3 years ago,I love the way you explain things! Thanks a lot for this video  
WPvGqX-TXP0,Shasi Kanth Dulipalla,6 years ago (edited),"A very good tutorial on Core Java... but i also expected a brief overview on Threads, Exceptions and File I/O, as i think they also are a part of Core Java.  "
WPvGqX-TXP0,Andre Penn ll,5 years ago,"great job, yet to finish but coming from other videos I can tell right off the bat that this is my current level of understanding. "
WPvGqX-TXP0,Arkajyoti Mukherjee,6 years ago,You are literally the best man....please make more of these....I needed to brush up my java skills...and brush up it did....thanks a lot...    : 
WPvGqX-TXP0,KojoGotMojo69,4 years ago,This is great! A previous college I attended use C# and now I m at University they use Java and this guide was wonderful. This guide really helped me with the syntax 
WPvGqX-TXP0,Saraswathi Shanmugamoorthy,5 years ago,"awesome just what I needed. I already know c++, so I could skip the basic details like intro to data types, loops etc and just dive into the java part. Thanks for the awesome work Derek. "
WPvGqX-TXP0,Paul,5 years ago,"I have helped code a room in a MUD game so I slightly understood what was happening 50% of the time.  I wish you had explained what void was earlier.  I also think that someone completely new could understand this after rewatching it a few times, as I plan on doing, if you explained a little more when and what you were telling the computer you were defining and the desired result.  Essentially you were explaining the strokes of your brush and waiting for the new coders in your audience to figure out what your were painting.  If you did this you could have made a followup video explaining types of situations these functions are used for beyond making the computer act like an animal that does math.  This would make a great refresher obviously, but as your title is not ""a refresher of core java functions"" I believe a new version that takes an hour and fleshes it out a bit would actually be helpful to new people and get less angry or confused posts.   "
WPvGqX-TXP0,Stephan Raczak,8 years ago,This guy is seriously on fire!!!  
WPvGqX-TXP0,Byz,4 years ago,"Thanks a lot :D As someone who already learned the Java basics, this is perfect to understand the details, like I never quite understood the ""this"", or the ""extends"" and you helped me a lot, thank you. "
WPvGqX-TXP0,Patrick Weber,5 years ago,"Really good Video. Im studying IT and already learned some Program-languages. So this video was very useful, because u don t take too much time in explaining every basic step :). "
WPvGqX-TXP0,Arnold Dwight Sediego,5 years ago,"This is a very good refresher! Very informative, thanks for this one.  "
WPvGqX-TXP0,H,2 years ago,I have an interview tomorrow and i m here to refresh my java knowledge and this really helped THANK YOU 
WPvGqX-TXP0,Ryan,6 years ago (edited),so you basically covered most of the basics to OOP in a little over 30 min...well done.  
WPvGqX-TXP0,ALL CAPS,4 years ago,beautiful! Make a part two! I really needed this! It refreshed my memory! :D  
WPvGqX-TXP0,Tan,4 years ago,"This was an excellent video! I have been learning Java for a year now but I haven t been consistently at it, now I am going to be focused on programming. With a bunch of practice, I am positive I will be great at it. Thank you for sharing sir!  "
WPvGqX-TXP0,Mawer YouTube ماور يوتيوب,5 years ago,"That is a great one, you have covered everything in 30 minutes and in a good way. Thanks "
WPvGqX-TXP0,Paul,4 years ago (edited),"Started learning Java recently this is day 3 I have watched this video everyday ( and others, talked to friends and looked online )and today I finally understood it not completely but I feel as though I get the basic Idea "
WPvGqX-TXP0,Oscar Monroy,3 years ago,"this is awesome after 3 semesters of java, its great to be able to get a 30 minute recap "
WPvGqX-TXP0,Hello Hi,3 years ago,He literally finished my entire syllabus for class 12 in 35 mins  
WPvGqX-TXP0,Ilyes Chekebkeb,5 years ago,"This is what i was looking for, an all in one video !  great job, Sincerely thank you  :) "
WPvGqX-TXP0,Choppert,4 years ago,After playing with PHP for one year. This video is a great explanation and easy to understand. 
WPvGqX-TXP0,Elias Austin,4 years ago,"Very helpful guide as a Python programmer, very easy way to start familiarizing myself with Java. "
WPvGqX-TXP0,tillstar234,5 years ago,"Honestly, i was able to comprehend only because i have taken programming 1 last semester; it s very refreshing to wash and i also learned new things. Showing a bit of applet coding would be totally awesome in another video or so.. thanks :) "
WPvGqX-TXP0,Brandon Chapman,4 years ago,"Well I ve improved quite a bit. I watched a video you did in another language a year ago when first starting to learn programming. WAY too fast for a newbie. If you already know a language your pace is great for bright minds. Now exactly a year and 3 days into the grind, watching your videos is not an issue and I feel less inferior lol. Thanks for the vid! "
WPvGqX-TXP0,Daniel H,4 years ago (edited),"This is an excellent Java primer for anybody who is already experienced in programming.  To anybody wholly new to programming: THIS TUTORIAL IS NOT FOR YOU. Most of this code is just nonsense and contains bad practices, but it is a useful showcase of the core language structure and features, if you are already experienced. So don t be disheartened. Go buy a programming book, switch your internet off, and start playing around.    "
WPvGqX-TXP0,Phil Alexander,3 years ago,Very good video. I ve went back and watched it several times and the more I learn in my classes the more I understand and gain from the video. 
WPvGqX-TXP0,Divelix,5 years ago,"I m not newbie in Java, but this video is still really usefull. Refreshed my knoweledge, thank you! "
WPvGqX-TXP0,Just Aprogrammer,3 years ago,Ima watch this every 2 days. There is just to much valuable info in this video and really sums up so much !!!  
WPvGqX-TXP0,Rance Garrett,6 years ago,"Really nice! I m a python programmer migrating to java. Initially didn t really like java but when I seen this, I am more interested! Thanks man! "
WPvGqX-TXP0,Knight Steele,3 years ago,"This was extremely helpful! I just got a job interview and they wanted me to know Java. I know C, C++, and C# so this was super easy and helpful to quickly get me into Java. I also know Python, but I hate that language.  "
WPvGqX-TXP0,Balaman,5 years ago,"Great vid, thank you!  Only thing I dont get, how come you created a 2nd main method?  28:39 I thought there could be only one. Keep up the good work :)  "
WPvGqX-TXP0,Dr.Vasanti Dutta,6 years ago,"Very nice for those who need to refresh or revise. If possible, Please provide such fast track revision courses for other languages too. "
WPvGqX-TXP0,Mohammed Kalache,6 years ago,"Hi Derek , thanks for this video it really helps alot. i ve started learning java few days ago, and the long videos drive me crazy.    "
WPvGqX-TXP0,Rudy_Eila,5 years ago,"It would be cool if you make a part 2 where you go into interfaces, collections and the more advanced stuff in java... "
WPvGqX-TXP0,Tan,2 years ago,"I like the fact that you respond to everyone s comment. Great video by the way, I hadn t touched Java and this was a good refresher. It s really impressive how you know so much!  "
WPvGqX-TXP0,Logus Graphics,5 years ago,Thank you for this. I come from a JavaScript + Typescript background and I totally understood it. Seems that JS is catching up to OOP with ES6 and Typescript. 
WPvGqX-TXP0,Retroman,5 years ago,Very nice video and you explained very well!(Im a beginner in Java and from Germany)  
WPvGqX-TXP0,Jeremy S,5 years ago,Very helpful for those of us returning to java after not programming in it for a while.  Very clear and concise information.  No time wasted on concepts I already know. 
WPvGqX-TXP0,TheMidnightMadman,4 years ago,I m so glad this channel exists. Thank you for your hard work! 
WPvGqX-TXP0,Kieviela 'hicks',4 years ago (edited),"14:15 ""I doubt new people will come around for this""  It s the first video about Java I m watching and only started to try to learn Java today and it really helped me to get an overview :) "
WPvGqX-TXP0,Vwf,5 years ago,"All you need to do, is do the ""Java "" notes so you can tell yourself what each datatype means and how that datatype works :) "
WPvGqX-TXP0,Udhoi,5 years ago,Very helpful sir! Thanks for all the effort you put into your videos. Revised a lot! Needed it for my exam! Thank you! Bless you! :) Keep it up! subbed  
WPvGqX-TXP0,Kyle Marcus Enriquez,4 years ago,Excellent refresher! I didn t even know Java had a Python-like for loop that can iterate through an array!  
WPvGqX-TXP0,MasterWanton,5 years ago,i love this. this is the perfect video format for learning a new language with programming experience in other languages. 
WPvGqX-TXP0,Juan Carlos Abad,3 years ago,I studied Java in my master  in CS ~20y ago (and was C/C++ developer& architect)...now i need Java for an HW/SW integration project using Java SDKs/APIs...this was a perfect refresher in ~20min (1.25x speed)....thank you very much! 
WPvGqX-TXP0,Zach T,5 years ago,"Yes he goes very fast, and will not lessen the speed at which he teaches in fear of someone missing out. This is great, because you force yourself to recgonize different things you wouldnt have, it trains your mind to quickly recgonize something and not overthink it. Sure I may not be able to code % .000021 of what hes coding, but now I can actually contribute to a convo about java coding. "
WPvGqX-TXP0,Ronan Borja,4 years ago,Your tutorial is so fast yet it s very comprehensive that s why I m giving you a thumbs up 
WPvGqX-TXP0,vikas yadav,3 years ago,"if u want to recollect java basics in less time,  this is the best video I ever seen  thank u  @Derek Banas @Aetricity thanks  for notes man great work "
WPvGqX-TXP0,John Ellsworth,8 years ago,"This is a great video. However, I would not recommend it for someone who is just beginning to learn the Java language. Instead, I would recommend this for someone who has been away from the language awhile and is looking to review the core principles.   "
WPvGqX-TXP0,EpicNicks,5 years ago,Awesome tutorial! Covered more in 30 mins than my grade 12 CS teacher in 2 years! 
WPvGqX-TXP0,DJ Overlast,5 years ago,"Jesus, I can t thank you enough for these video s. Every time I learn a new language or need to freshen up on one, I keep going back to your videos. I can t imagine reading docs again after this. "
WPvGqX-TXP0,krish mec,4 years ago,Your video is awesome. thanks for doing this. please include subtitle as well it will help us to involve still better. thanks again. great job 
WPvGqX-TXP0,V Swaminathan,5 years ago,"I ve got an interview tomorrow and I m gonna try watching your video, Hope it helps...Thanks for bring hope man, cheers...your videos are awesome, there are many ppl ready to teach you java in 30+ hrs...This one is unique, cheers to your unique ""learn programming in a few mins series!""! "
WPvGqX-TXP0,Taleh Bayramov,4 years ago,Derek you are amazing and best because you are teaching 6 months java course in just 34 mins.Thank you for your dedication 
WPvGqX-TXP0,Dylan Viranyi,5 years ago,"I m watching this to procrastinate studying for my C++ exam tomorrow, I have no idea what is wrong with me.  "
WPvGqX-TXP0,Ashish Lakra,6 years ago (edited),"Thank you Derek Banas. It is good briefing to refresh java basics as I am mostly working in html, css and php since last 6 months "
WPvGqX-TXP0,GitfiddleMike,6 years ago,Amazing!  Brilliant!  I cannot say enough good things about this video!  Everyone from novice to seasoned veteran should watch this video!!! 
WPvGqX-TXP0,Kareem Jeiroudi,5 years ago,"Thanks a lot for this rapid java tutorial. Although it was a bit too fast for me, I liked that covered a lot of the topic in 35 minutes.  "
WPvGqX-TXP0,Andrew Schatz,5 years ago,"Very thorough.  Some of it was rather fast.  For parts that included typos (such as printf), it would have been beneficial to go over that material again after fixing the typos.  Overall, fantastic video and I like your stuff. "
WPvGqX-TXP0,Ak,5 years ago,"This was well done. Thanks man! I m just not good with so many class, I ll work on that. Video has everything! Cheers  "
WPvGqX-TXP0,KMK,6 years ago (edited),"Amazing video sir,  help a lot for self taught beginnres like me. Thanks a lot .  "
WPvGqX-TXP0,Arif Ahmed,5 years ago,"Fantastic Video for those who need revision! @Derek_Banas , please make more of these on Java so we programmers can have a great refresh of all these codes, which is tedious to remember in the long run! "
WPvGqX-TXP0,C H Toh,1 year ago (edited),This video proven effective on me (beginner).  For past 5 weeks I was struggling on hair ends with my course work just to catch up on the basics.  This 30mins video cleared my mind.  You are a great teacher. 
WPvGqX-TXP0,random,4 years ago,"I love those kind of videos, a quick  video about a language. Pretty useful when you already know how to code, but just not in that language.  A video like that first, than google the rest.   "
WPvGqX-TXP0,Peter Lazarus,3 years ago,Just the kind of lesson I needed. Many thanks.  
WPvGqX-TXP0,VinoBierra,3 years ago,"Thanks, this reviews a lot of java stuff and if you are a little bit used to programming, the pace of the video is good "
WPvGqX-TXP0,FAD MAD,7 years ago,"I pretty much understood everything, thank you, i have experience with C/C++, python, php, javascript and perl  "
WPvGqX-TXP0,element74,5 years ago,This actually makes a lot more sense now after I ve watched tutorials 1-8. Should I continue watching this? How much of the tutorial should I watch? 
WPvGqX-TXP0,Empolitano,5 years ago,Very instructive and well done. What if you had to list Java features vs C++ ?  
WPvGqX-TXP0,Mark Knoke,3 years ago,"I loved this, I am a newbie at programming and in my mid life cycle changing career paths.The  last three weeks of a collage programming logic course with no language background, we are thrown into Java with no explanation of terms or how the basic logic structure  is translated into Java and implemented. This information you provided is going to actualize the real worlds end of semester project that is about a third of class points,.....  I am going to post you as a resource for the class and suggest my instrutor do the same as he failed to provide even the basic explanation of how to transform the logic into Java.   "
WPvGqX-TXP0,Shaswat,5 years ago,"2:02 Corrected:  Double means its a ""datatype"" which is variable but as we declared final, it will be constant. :) "
WPvGqX-TXP0,eatnoodls,3 years ago,"I m just doing this on my own time, I have the determination to learn java right now and this is a pretty good kick starter "
WPvGqX-TXP0,Hazeltrap,5 years ago (edited),it s really nice video when you know c# or c++ because it s easy to see differences. after watching i know what I need to learn and what is the same.  
WPvGqX-TXP0,Jaheda Begum,5 years ago,"you re awesome!!!! I like all your videos.... they re quick, easy to understand (even though I have never seen java) and interesting :D thank you for helping :D "
WPvGqX-TXP0,M H,5 years ago,"I ve just started learning Java and this video helped loads, dense and logical, great stuff. "
WPvGqX-TXP0,Dubstepidion,4 years ago,Pretty much 12 lections in our university in 30 minutes really good recap! 
WPvGqX-TXP0,Everyone CanCode,3 years ago,"Thank you. After 20 years in the industry, I came to check how different people teach Java. The way how you do it  . "
WPvGqX-TXP0,Asmaa Ali,2 years ago,"really amazing - for revising without boring  So smart presenting it, thanks :) "
WPvGqX-TXP0,Ehab Elsaid,6 years ago,"Guys this video is so helpful if you want to review java syntax , it is NOT for absolute beginners !!  "
WPvGqX-TXP0,ELK,5 years ago,"hello thank you for this awesome tutoriel, what about pointers and references? aren t there any in JAVA? "
WPvGqX-TXP0,D. F Johnson,5 years ago,"Good video, and excellent overview of core Java. Thanks for all your effort, it has helped me immensely. You cram a lot of concepts and understanding into 30 minutes. I use this video (and your others) along with my Java book to learn core Java. This video is an excellent review of concepts also. "
WPvGqX-TXP0,ryan,3 years ago,"Oh wow thank you. I am experienced in C++ and Python, and knew Java was extremely similar but not the details. Concise summary makes my life easy  "
WPvGqX-TXP0,Kapilan Satkunanathan,5 years ago,this tutorial is better for people who learnt other programming languages and need to learn the syntax quickly. Amazing video thanks! 
WPvGqX-TXP0,Paweł Perończyk,4 years ago,"I m a student of Computer Science and Your videos helped me a lot with learning programming in Java. I d like to thank You a lot Mr. Banas, You re GREAT teacher. Maybe Spring/Hibernate Tutorial or some other Java Framework? "
WPvGqX-TXP0,Ognyan Tsvetkov,6 years ago,really usefull for language migrators - not for beginners though  
WPvGqX-TXP0,B2Berry,5 years ago,"Hi Derek, you rock!   I have a few errors I could use some help with using (2017) versions of everything (Eclipse Indigo and compliance level 1.7).    "
WPvGqX-TXP0,SweetSea,5 years ago,"Well done! I am totally confused, but this is great. Going to take several views. Thanks for making! "
WPvGqX-TXP0,Ricardo W,3 years ago,"Hadn t used Java in a while, this was a perfect refresh video! "
WPvGqX-TXP0,Abel Garcia,5 years ago,"Very helpful for brushing the rust off of my Java skills. Thank you, Derek "
WPvGqX-TXP0,X21,4 years ago,"My life just got a billion times easier, being a software developer/chemist in training, learning a ton of programming languages and even more organic and inorganic chemistry, plus holding up an innovative project can be quite a task at times...I just want to create a substance that... ah!(let me not give  me genius a way), anyways your channel is a major life saver, I live for it, thanx a trill. "
WPvGqX-TXP0,Travis _,7 years ago,00:10 In: Pumped to learn Java 03:00 In: Currently filling out McDonalds job application. 1.6K 
WPvGqX-TXP0,Jiansen Zheng,4 years ago,"I m a C++ developer with years of experience, and just learned JAVA in one hour with the help of this tutorial, thank you.  "
WPvGqX-TXP0,Blanka Buzás,5 years ago,"I love it! it was useful even for me, who s not a nativ English speaker. I left programming in java a while ago, so it was very good to refresh the language.  But yeah, since almost 80% of it does not do anything with animals, no  logic helps to remember to the previous function), it would have been difficult to follow without the sourcefile (this video takes only 30 minutes just because he speaks fast, and we can t see what function we are reffering which was made only 1 minute ago).   "
WPvGqX-TXP0,starryEcliipse,5 years ago,I am familiar with Python and C and I need to learn Java for a class; this video was very helpful for teaching me the syntax of Java. Thank you!!  
WPvGqX-TXP0,Alex Zuniga,6 years ago,Unbelievably Great Video!  Good Pace for someone who already knows programming concepts and just needs a refresher or JAVA specific details.  
WPvGqX-TXP0,Maker Mark,4 years ago,"Once you know the basics, this video is superb for review! "
WPvGqX-TXP0,1234abcd12344,4 years ago (edited),like how you speak louder when explaining very important info in an ever world of increasing distractions and shorter attention span.  
WPvGqX-TXP0,Ricky Lahey,5 years ago (edited),if you know c++ and/or vb.net then you pretty much have the generals about how it works and new languages offer benefits over the old ones. you should mention a few basic advantages and disadvantage of java that define it as a language.  for example can you allocate memory? i m pretty sure we can also connect to a database in java? nice tutorial however it was great but i m thirsty for more 
WPvGqX-TXP0,c64braindotcom,4 years ago,Great refresher material after taking a recess from Java for a while. 
WPvGqX-TXP0,mark m,2 years ago,Needed to refresh my Java and this was great! Thank you : ) 
WPvGqX-TXP0,Giulio Mario Martena,5 years ago,I have a question: can I define totally different classes within the same code? Or I have to define one class-per-file and extend them all in the public void static main? 
WPvGqX-TXP0,Omnia in numeris,4 years ago,"My head hurts, but I made it through with some understanding of how to get started and what I need to learn next. Thanks. "
WPvGqX-TXP0,UnscriptedRex,4 years ago,Thank you for introducing to Java. This doesn t teach me everything but I can search up references. Thank you for teaching me  
WPvGqX-TXP0,choc,4 years ago (edited),One year ago I was very confused just in couple minutes after the video begins. Today I conquered the whole video and understood every concept :)  
WPvGqX-TXP0,Mich,5 years ago,"as for me who only needed to refresh my knowledge in java, this helps alot. This is only the core part but it helped my remember some advance steps. Thanks! "
WPvGqX-TXP0,Faiaz A,3 years ago,I have a java lab where I have a class called BlackJackGame which calls method from 2 other classes so the methods are overlapping one another. The cardPile class contains basic instance variables and methods the card class has array lists which uses the cardpile class to write methods to verify whether card is faceUp or how many turns a player gets and other conditions. The Black Jack Game class uses methods overlapping the 2 classes to produce executable program.   
WPvGqX-TXP0,Bob Barr,5 years ago,Excellent video! Thank you! I got up to 9:38 then in over my head. But saved the link and will return for more when I get better. 
WPvGqX-TXP0,Saskia Habold,3 years ago,"Derek, I love your voice and your course. Thank you very much for this! It is a very interesting course, you make it very well understandable and your voice makes the material exciting. "
WPvGqX-TXP0,PETERSONIC,6 years ago,"I m kind of an advanced beginner in Java and find this video very helpful to review the basics of Java. For some of the beginners complaining, first of all, the title doesn t say ""Java Programming for beginners"" so I don t know why you guys are so upset and expecting to learn everything in detail on a 30-minute video anyway. If you are absolute beginner, there s a more in-depth version in the description.  "
WPvGqX-TXP0,Zombified Apple,4 years ago,"I m new to coding. I would love to learn how to code. Unfortunately I was confused with much of the video. I watched the whole thing. Paying as much attention as I could. At least I understand a little bit more on what I will be facing. Makes me excited to actually learn the language. If anybody else has any more information and practicing tips, or maybe even a website I could go practice or inform myself with. Please let me know. "
WPvGqX-TXP0,muzzammil mia,5 years ago,"this video is fantastic. i dont think ita tge best for first time programmers, but this really helps me with the syntax and a few new concepts  great video "
WPvGqX-TXP0,Bjoern Rampsberger,4 years ago,"very nice, quick complete video. Instead of watching 30 hours of tutorials, 30mins gives a nice overview "
WPvGqX-TXP0,Kostas Stathakos,5 years ago,So much class! Thank you. 
WPvGqX-TXP0,FocusUs,4 years ago,Nice tutorial! I also have made some of them for absolute beginner 
WPvGqX-TXP0,Wichie Artu,3 years ago,"I needed to review my java for an interview, and watched this at 1.75x speed; BEST REVIEW EVER!  "
WPvGqX-TXP0,Mogwai,5 years ago,"This is good, sure is felt like it was going all over the place but it was organized and made sense. thanks. "
WPvGqX-TXP0,Reginald Odhiambo,4 years ago (edited),Good for those who want to revisit core Java basics. Most beginners might get confused.... 
WPvGqX-TXP0,Carly,2 years ago,I m new to programming and found this video useful because I m just about to start a Computer Science degree. I was following this perfectly in Eclipse IDE but was lost at the final 3 minutes with the Multidimensional String Arrays! This video is good coding practice though! 
WPvGqX-TXP0,Karthik R,5 years ago,actually this video is just great for ones who needs a quick recap of core Java  thumbs up  
WPvGqX-TXP0,Bhanu Seetaram Narayan Bhat,1 year ago,awesome sir ! very nicely expounded. thanks & regards. 
WPvGqX-TXP0,Gokul Babu,6 years ago,"You just taught me the things which my professor took two months to teach, in 34 minutes. You should be the president.  "
WPvGqX-TXP0,Cyril Thomas,6 years ago,Really good stuff! Fantastic job! 
WPvGqX-TXP0,Sergio Arcila,3 years ago,"I have to make a Battleship game in java for my APCSA class and I m lost asf. This video really cleared some doubts for me man, thank you. This is step one.  "
WPvGqX-TXP0,sudhanshu sharma,4 years ago,"Thankyou for the video.I watched it months ago but could nt understand much, so I learned java(basics)  as well as OOPs and now when I am watching the video, it is really helping .  And everyone, look up to this video as a summary for java programming after you complete atleast core Java. and Thank You Once Again !! "
WPvGqX-TXP0,Jiya Sama,5 years ago,This is a magnificent Java Tutorial .. if it s not because of this video I ll never know that Java 8 already integrates string expression on the switch..case block .. which is not allowed to the previous versions of Java.. this is really helpful .. thanks.. 
WPvGqX-TXP0,Heather Toomey,2 years ago (edited),"SO helpful for exam prep!! Note to Self: I m at 31:15 Wish it had try, catch, finally, and throw, and how to access and alter external files. "
WPvGqX-TXP0,SniperOn2Wheels,7 years ago,"Good video.  I think this will be great for my son.  Not just yet though, he s only 10 months old so his typing isn t great.  "
WPvGqX-TXP0,Sheetal Borekar,5 years ago,"Amazing tutorial, thanks a ton, specially very good for brushing up the skills after n no of years, u r genius, also I really liked the way u explain it, hats off !!!! "
WPvGqX-TXP0,Syed Umer Hasan,5 years ago,Best Tutorial so far i have every seen  Thank you so much for this tutorial waiting for other tutorials too. It helped me a lot . < 
WPvGqX-TXP0,u.c.m. Rich,5 years ago,You took out all the b.s. and streamlined it straight forward just the wya i think. Rock on man!!  Can you do a video on C++17 like this one please.   
WPvGqX-TXP0,nicbongo,5 years ago,"Hey again Derek, found your videos again! I got thinking though, the noob I am, for me it would be useful to start with a final product, and then reverse engineer it. That way you can see what a bit of code does in relation to the final product. I find it hard to keep track of all these terms, variables and what they re leading too. Just some feedback, I humbly accept I ve got not idea how to one would go abouts doing it and how difficult that may be. Either way, as always, I m grateful for you sharing your knowledge. Best!   "
WPvGqX-TXP0,Saturn Sky,2 years ago,"This video is the most effective and easy to understand Java. I ve seen many videos, but this one is the best. Thank you! "
WPvGqX-TXP0,Best Books,6 years ago,This is a really good Tutorial. Thanks.  
WPvGqX-TXP0,Bryce Mitchell,2 years ago,"Just what I needed. My advisor let me test into CompSci 300 based on previous programming experience, however I have never programmed in Java before. "
WPvGqX-TXP0,Marii Boops,3 years ago,This man deserves the gold play button. Saving my degree in 30 minutes.  
WPvGqX-TXP0,Corn Pop,4 years ago,Good video if you already know how to program in another language. I know C++ - it is amazing how similar Java is to it. 
WPvGqX-TXP0,Stan M,6 years ago,This is great. Whenever I go to look at courses I know first half will be totally useless aside from seeing minute differences in context between languages. This basically condensed the basics for people that already have majority of programming concepts (just not specifically in java).    
WPvGqX-TXP0,serrendipity,2 years ago,"Other than talking like a buzz saw, your method of teaching is better than most (though not perfect). Pretty much everywhere I ve looked, the training vids spend ages going through all the language of Java in the expectation that you re going to soak it up and then start programming. It is far better (IMHO) to have a definite and perhaps more useful programme that the student can follow along with and learn each component of Java as it is used. A lot of what s being taught (by many trainers) is stuff that you d go to a reference source for anyway (such as data types), so why go to great lengths to explain them while the student nods off to sleep..   "
WPvGqX-TXP0,Ahmed Traveling,5 years ago,This is an awesome java exam preparation!  
WPvGqX-TXP0,Oiva Lilius,5 years ago,"thank you ever so much this really made me understand quite a lot more of coding (I m a absolute beginner :p) I just wanna say thank you, thank you!!! "
WPvGqX-TXP0,DO IT!,3 years ago,"Thanks for the video, have experience with web developing using node.js, react.js, and python. On the work, they asked me to learn kotlin that s why this basic video helps me very much! "
WPvGqX-TXP0,Jorge Bassig,3 years ago (edited),This video helped me land a job. Great work Derek! Thank you!  
WPvGqX-TXP0,Gary Robinson,4 years ago,"Great tutorial, prior knowledge of OOP and classes would be needed for an absolute java beginner. "
WPvGqX-TXP0,Richard Doran,5 years ago,Wow - great video. I want to learn Java for fun. Your video is very well done. Thank you. 
WPvGqX-TXP0,Aladine,8 years ago,"making a similar video that covers the entire Java GUI programming will make us the happiest subscribers EVER!!! btw,  are all the give away of the Note3 have been made ?? i was waiting for the ""send your app"" contest, i really hope it s still on     "
WPvGqX-TXP0,Atharva Deshmukh,5 years ago,Best Tutorial ever for revising and refreshing Java! :) Thanks Derek! 
WPvGqX-TXP0,Gerry,5 years ago,"Cheers, dude. This was good for revision, although slowing down a little would ve made it a bit easier to follow. "
WPvGqX-TXP0,Robert Alexander Bell IV,5 years ago,"Tomorrow is the final exam for entry level programming in java at my school, this video is great for review! "
WPvGqX-TXP0,Shaheryar Malik,5 years ago,You are an amazing teacher.... i learnt it long ago.. and just revised every bit of very basics in 30 minutes. Thanks alot 
WPvGqX-TXP0,Pasta Veggies,4 years ago,"Im taking a basic Java exam on Thursday which is going to be multiple choice. I believe the questions are going to be mainly listing code and asking ""What is wrong with this"" a few definition questions and things of that nature.Anyone recommend anywhere I could get some good practice? "
WPvGqX-TXP0,OrchidAlloy,5 years ago,So basically C# is the lovechild of C++ and Java? Nice  
WPvGqX-TXP0,Devan Farrell,6 years ago,Thanks for the quick and dirty version. It was super helpful! 
WPvGqX-TXP0,WappnZ,4 years ago,Thank you man i like ur videos u explain good and my english got better while watching u and im gonna watch mysql and web developing thanks for the guides man keep it going 
WPvGqX-TXP0,Prajnadeep Das,1 year ago,"Haven t touched Java in a Year, and thanks to this video I can recall every concept in one place. Very helpful video. Thank you so much. Keep up the good work.  "
WPvGqX-TXP0,Jam B.,4 years ago,I learned more from this video than I have learned in one month of a 300 level college Java class 
WPvGqX-TXP0,James Fadden,4 years ago,Learned more in 30 minutes about java coding than I did all year in computer science. 
WPvGqX-TXP0,Swapnil J,6 years ago,"Correct title needed  ""Java Programmming : Level 45 needed to proceed""  "
WPvGqX-TXP0,f33lthepkfromprins,4 years ago,i have a java basic programming exam tomorrow.... thank you derek for this quick summary <3 wish me luck!  
WPvGqX-TXP0,Andrew Harless,2 years ago,"Simply the best! Thank you sir, you re a good man.  "
WPvGqX-TXP0,catinanet,4 years ago,This video is definitely the MOST helpful video I have found to help me transfer my c++ skills. Saved my life. 
WPvGqX-TXP0,Oladayo Agbolade,4 years ago,Nice tutorial and very straight to the point. Although I wouldn t recommend this to beginners. 
